flight_id,flight_number,date,month,day_of_week,is_weekend,airline,aircraft_type,origin,destination,distance_km,scheduled_dep_hour,flight_duration_min,seat_capacity,passengers_boarded,load_factor_pct,weather_origin,weather_dest,origin_congestion,dest_congestion,atc_delay_min,late_aircraft_min,tech_issue_delay_min,dep_delay_min,arr_delay_min
FL0800,UK274,2023-06-15,6,Thursday,0,Vistara,B737,SXR,CCU,1075,20,115,162,152.0,94.1,5.0,6.0,2,5,11.5,0.0,0.5,22.4,72.6
FL1493,6E666,2023-11-07,11,Tuesday,0,IndiGo,A320,HYD,COK,880,19,82,180,148.0,82.6,1.0,2.0,6,4,17.3,0.0,0.0,18.4,29.9
FL1034,6E120,2023-12-15,12,Friday,0,IndiGo,B737,CCU,BOM,1880,15,175,162,135.0,83.4,2.0,3.0,5,9,3.8,0.0,0.0,5.6,43.9
FL1236,AI433,2023-06-15,6,Thursday,0,Air India,A320,BHO,PAT,1862,22,146,180,147.0,82.0,8.0,7.0,2,2,4.7,0.0,0.0,36.1,98.1
FL1318,G8329,2023-07-28,7,Friday,0,GoFirst,B777,GAU,ATQ,485,15,68,342,254.0,74.5,9.0,6.0,2,2,0.4,0.0,0.0,40.5,65.2
FL0909,SG141,2023-02-08,2,Wednesday,0,SpiceJet,B737,LKO,IXB,13000,12,70,162,161.0,,3.0,6.0,3,2,0.0,0.0,0.0,4.3,68.0
FL0209,AI717,2023-08-08,8,Tuesday,0,Air India,A321,GAU,PAT,881,8,97,220,172.0,78.3,8.0,,2,2,8.8,38.0,0.0,74.2,129.1
FL0791,I5821,2023-10-21,10,Saturday,1,AirAsia India,B737,PAT,VTZ,1516,9,159,162,149.0,92.1,4.0,6.0,2,2,12.6,0.0,0.0,17.9,34.7
FL0162,SG554,2023-03-03,3,Friday,0,SpiceJet,A320,ATQ,BHO,872,8,86,180,140.0,77.8,2.0,1.0,2,2,5.0,0.0,0.0,2.3,40.5
FL1269,UK813,2023-03-29,3,Wednesday,0,Vistara,A320,CCU,GOI,494,14,56,180,160.0,89.4,1.0,4.0,5,3,3.4,0.0,0.0,12.3,24.7
FL0291,SG643,2023-12-15,12,Friday,0,SpiceJet,A320,HYD,VTZ,300,14,59,180,178.0,99.3,10.0,4.0,6,2,2.2,0.0,8.2,48.2,55.3
FL0522,SG767,2023-09-10,9,Sunday,1,SpiceJet,A321,JAI,AMD,834,8,85,220,,80.4,9.0,6.0,4,4,,0.0,0.0,46.0,53.8
FL0253,AI922,2023-05-09,5,Tuesday,0,Air India,A320,DEL,PAT,1000,7,90,180,150.0,83.4,2.0,1.0,9,2,0.6,0.0,0.0,3.5,29.5
FL0958,SG141,2023-09-04,9,Monday,0,SpiceJet,A319,IXB,IXC,993,17,113,144,113.0,78.6,8.0,6.0,2,2,10.6,0.0,0.0,48.3,79.9
FL0155,SG331,2023-07-06,7,Thursday,0,SpiceJet,A320,JAI,HYD,1259,14,126,180,138.0,77.0,8.0,3.0,4,6,1.1,0.0,0.0,24.8,26.1
FL1337,SG600,2023-11-22,11,Wednesday,0,SpiceJet,B777,MAA,BHO,801,12,96,342,253.0,74.2,4.0,3.0,6,2,7.3,1.6,0.0,6.6,13.1
FL0224,AI583,2023-07-03,7,Monday,0,Air India,B737,MAA,CCU,1640,5,164,162,145.0,90.0,8.0,5.0,6,5,0.0,21.6,0.0,50.1,84.6
FL0341,AI732,2023-10-29,10,Sunday,1,Air India,A320,DEL,PNQ,1200,18,117,180,180.0,100.0,3.0,5.0,9,4,23.5,0.0,0.0,30.3,80.2
FL1113,SG254,2023-05-10,5,Wednesday,0,SpiceJet,B777,LKO,BOM,1100,6,113,342,341.0,99.9,1.0,4.0,3,9,0.0,0.0,0.0,12.5,56.6
FL1045,6E549,2023-01-05,1,Thursday,0,IndiGo,B737,BLR,AMD,909,22,88,162,133.0,82.4,1.0,3.0,7,4,2.1,0.0,0.0,5.5,17.2
FL0973,6E802,2023-04-04,4,Tuesday,0,IndiGo,,IXB,ATQ,5500,8,125,180,158.0,88.1,6.0,5.0,2,2,5.7,0.0,0.0,31.3,49.0
FL0695,I5265,2023-11-12,11,Sunday,1,AirAsia India,A320,VTZ,IXB,1128,14,108,180,163.0,90.7,3.0,6.0,2,2,5.7,0.0,0.0,14.0,45.9
FL1446,6E350,2023-03-30,3,Thursday,0,IndiGo,A320,CCU,DEL,1305,10,124,180,160.0,89.3,1.0,4.0,5,9,0.0,0.0,0.0,10.0,14.5
FL1332,UK986,2023-04-19,4,Wednesday,0,Vistara,A320,HYD,CCU,1440,13,145,180,147.0,82.0,6.0,7.0,6,5,0.0,0.0,0.0,18.3,48.8
FL0770,AI908,2023-04-28,4,Friday,0,Air India,B737,BOM,GOI,450,19,54,162,129.0,,4.0,3.0,9,3,10.4,16.7,0.0,34.9,54.9
FL0817,6E925,2023-02-22,2,Wednesday,0,IndiGo,A321,VTZ,BHO,1147,17,101,220,165.0,75.0,4.0,1.0,2,2,12.1,37.8,0.0,43.9,43.2
FL1276,UK334,2023-08-11,8,Friday,0,Vistara,A320,SXR,BHO,1627,9,150,180,167.0,92.8,4.0,7.0,2,2,,0.0,0.0,0.0,41.5
FL0980,UK204,2023-10-27,10,Friday,0,Vistara,ATR72,LKO,SXR,1143,7,110,70,51.0,74.2,1.0,5.0,3,2,18.7,2.1,0.0,27.5,40.1
FL0501,6E632,2023-09-04,9,Monday,0,IndiGo,ATR72,PAT,IXB,1113,8,97,70,58.0,83.4,5.0,3.0,2,2,4.5,0.0,0.0,0.7,32.1
FL1484,G8809,2023-12-30,12,Saturday,1,GoFirst,A319,GAU,CCU,400,11,55,144,129.0,89.8,9.0,1.0,2,5,4.0,0.0,0.0,41.5,49.2
FL0026,UK353,2023-01-22,1,Sunday,1,Vistara,A320,PAT,LKO,1197,15,112,180,155.0,86.1,5.0,9.0,2,3,3.3,0.0,0.0,12.8,71.8
FL1326,SG226,2023-09-03,9,Sunday,1,SpiceJet,A321,BOM,LKO,1100,9,119,220,180.0,82.1,7.0,6.0,9,3,26.8,10.8,0.0,55.5,285.0
FL0760,SG814,2023-09-17,9,Sunday,1,SpiceJet,B737,PAT,AMD,474,11,58,162,121.0,75.0,9.0,9.0,2,4,2.4,0.0,0.0,30.7,91.2
FL1244,I5233,2023-09-23,9,Saturday,1,AirAsia India,CRJ-900,ATQ,BLR,1096,15,111,90,72.0,80.4,9.0,6.0,2,7,0.0,0.0,0.0,40.4,54.2
FL0609,6E874,2023-06-17,6,Saturday,1,IndiGo,A320,GAU,DEL,1660,13,133,180,161.0,89.8,5.0,3.0,2,9,,0.0,0.0,3.7,28.7
FL0951,UK264,2023-11-27,11,Monday,0,Vistara,A321,LKO,GOI,1233,8,112,220,165.0,75.3,1.0,5.0,3,3,,0.0,0.0,11.4,22.8
FL0642,6E274,2023-08-30,8,Wednesday,0,IndiGo,ATR72,COK,ATQ,1542,13,150,70,54.0,78.3,8.0,6.0,4,2,10.0,0.0,0.0,43.4,66.5
FL0477,6E728,2023-02-08,2,Wednesday,0,IndiGo,B737,ATQ,JAI,656,8,72,162,,91.3,2.0,1.0,2,4,9.4,0.0,0.0,13.1,13.6
FL0511,6E952,2023-09-25,9,Monday,0,IndiGo,A321,MAA,GAU,1464,21,133,220,204.0,92.8,6.0,2.0,6,2,0.2,11.3,0.0,21.1,38.3
FL1012,SG731,2023-11-17,11,Friday,0,SpiceJet,B737,BOM,BHO,839,15,88,162,139.0,86.2,3.0,1.0,9,2,0.0,0.0,0.0,12.4,30.3
FL0041,I5734,2023-11-16,11,Thursday,0,AirAsia India,B737,HYD,VTZ,300,16,53,162,113.0,69.9,6.0,2.0,6,2,6.5,46.3,0.0,79.3,50.0
FL0652,UK804,2023-07-10,7,Monday,0,Vistara,B737,SXR,HYD,1364,7,133,162,147.0,,5.0,5.0,2,6,0.0,0.0,0.0,3.9,16.7
FL1226,6E401,2023-05-24,5,Wednesday,0,IndiGo,A320,PNQ,GOI,1621,19,148,180,143.0,79.5,5.0,2.0,4,3,4.8,10.6,0.0,26.0,22.5
FL0374,UK753,2023-06-19,6,Monday,0,Vistara,A320,BOM,PAT,1736,20,162,180,137.0,76.6,10.0,10.0,9,2,12.3,0.0,0.0,42.5,76.6
FL0381,SG268,2023-11-09,11,Thursday,0,SpiceJet,A321,DEL,LKO,510,9,71,220,170.0,77.6,5.0,1.0,9,3,18.2,0.0,0.0,25.5,55.0
FL0840,AI815,2023-05-02,5,Tuesday,0,Air India,A321,IXC,VTZ,569,15,60,220,187.0,85.1,1.0,1.0,2,2,6.1,18.3,0.0,30.2,53.7
FL0809,AI867,2023-05-18,5,Thursday,0,Air India,A320,VTZ,IXB,1912,9,161,180,141.0,78.4,,6.0,2,2,3.9,,0.0,32.1,61.0
FL1472,I5798,2023-09-30,9,Saturday,1,AirAsia India,A320,BHO,GAU,1221,10,137,180,171.0,95.3,8.0,,2,2,0.0,13.8,0.0,38.2,72.3
FL0975,6E267,2023-07-13,7,Thursday,0,IndiGo,A319,MAA,LKO,1244,18,128,144,,79.8,10.0,9.0,6,3,10.8,0.0,0.0,50.1,99.1
FL0305,6E729,2023-05-08,5,Monday,0,IndiGo,A320,GOI,HYD,1608,15,150,180,162.0,90.3,3.0,3.0,3,6,0.0,0.0,0.0,6.9,33.5
FL1347,SG405,2023-06-02,6,Friday,0,SpiceJet,A320,AMD,BOM,530,20,72,180,151.0,84.3,4.0,4.0,4,9,,5.5,0.0,9.9,53.4
FL0945,6E309,2023-10-04,10,Wednesday,0,IndiGo,A319,AMD,HYD,1727,8,159,144,110.0,76.6,1.0,4.0,4,6,5.7,4.6,0.0,10.4,25.4
FL1279,6E309,2023-11-26,11,Sunday,1,IndiGo,A319,COK,BOM,1200,5,115,144,143.0,99.9,2.0,3.0,4,9,11.0,0.0,0.0,3.9,32.9
FL0069,6E493,2023-07-10,7,Monday,0,IndiGo,B737,IXC,BHO,1589,7,142,162,109.0,67.5,4.0,9.0,2,2,0.0,0.0,0.0,0.0,53.1
FL0150,6E460,2023-01-29,1,Sunday,1,IndiGo,CRJ-900,ATQ,GOI,1888,5,185,90,73.0,81.5,,1.0,2,3,0.1,0.0,0.0,0.2,35.9
FL1060,6E187,2023-06-28,6,Wednesday,0,IndiGo,,IXC,PNQ,1057,7,120,162,134.0,83.0,8.0,7.0,2,4,13.5,0.0,0.0,38.4,63.8
FL1439,SG335,2023-09-21,9,Thursday,0,SpiceJet,A321,ATQ,IXB,1393,12,122,220,197.0,89.8,8.0,5.0,2,2,0.0,0.0,0.0,21.5,52.3
FL0235,SG568,2023-07-20,7,Thursday,0,SpiceJet,A320,CCU,MAA,1640,8,163,180,141.0,78.7,5.0,9.0,5,6,,4.2,0.0,20.4,77.6
FL0615,UK843,2023-01-29,1,Sunday,1,Vistara,B777,GAU,IXB,474,22,57,342,275.0,,3.0,2.0,2,2,0.0,0.0,0.0,8.4,31.8
FL1098,6E585,2023-06-08,6,Thursday,0,IndiGo,A320,COK,BLR,520,15,54,180,129.0,71.8,4.0,7.0,4,7,0.0,9.6,0.0,11.7,54.0
FL0423,6E402,2023-12-21,12,Thursday,0,IndiGo,CRJ-900,COK,GAU,1542,21,123,90,79.0,88.3,1.0,1.0,4,2,2.3,0.0,0.0,6.1,14.3
FL0464,SG638,2023-06-03,6,Saturday,1,SpiceJet,ATR72,PAT,MAA,1158,6,126,70,62.0,88.7,6.0,9.0,2,6,0.0,0.0,0.0,12.2,59.8
FL0494,6E677,2023-04-06,4,Thursday,0,IndiGo,,AMD,ATQ,1252,15,124,220,168.0,76.8,9.0,4.0,4,2,10.6,7.8,0.0,47.1,35.1
FL0513,6E797,2023-03-06,3,Monday,0,IndiGo,B737,LKO,ATQ,1334,21,135,162,124.0,76.9,2.0,6.0,3,2,0.0,0.0,0.0,0.0,40.8
FL1474,6E497,2023-06-08,6,Thursday,0,IndiGo,B737,PAT,CCU,1467,10,125,162,146.0,90.4,5.0,8.0,2,5,1.4,0.0,0.0,6.4,66.5
FL1494,6E796,2023-08-15,8,Tuesday,0,IndiGo,A320,GAU,BHO,1081,12,115,180,148.0,82.6,7.0,4.0,2,2,2.6,5.8,0.0,31.9,28.7
FL0247,G8216,2023-07-18,7,Tuesday,0,GoFirst,B777,LKO,BHO,943,17,100,342,275.0,,8.0,4.0,3,2,2.7,,0.0,33.9,54.2
FL0864,UK245,2023-08-02,8,Wednesday,0,Vistara,,LKO,HYD,1488,14,130,180,148.0,82.6,4.0,6.0,3,6,0.0,0.0,0.0,4.8,40.6
FL1123,UK877,2023-01-11,1,Wednesday,0,Vistara,B737,JAI,BHO,1881,8,194,162,126.0,78.2,8.0,8.0,4,2,5.6,26.6,0.0,56.2,68.0
FL0434,6E480,2023-11-15,11,Wednesday,0,IndiGo,ATR72,SXR,GAU,1903,13,179,70,52.0,74.9,2.0,3.0,2,2,0.0,0.0,0.0,1.5,14.2
FL0707,6E452,2023-08-28,8,Monday,0,IndiGo,CRJ-900,DEL,GAU,1660,15,159,90,,77.2,4.0,7.0,9,2,4.7,0.0,0.0,8.2,36.6
FL1334,6E976,2023-08-03,8,Thursday,0,IndiGo,A320,COK,PNQ,1805,7,146,180,132.0,,8.0,,4,4,13.1,0.0,0.0,30.8,44.3
FL1383,UK861,2023-07-06,7,Thursday,0,Vistara,ATR72,HYD,PNQ,883,7,84,70,50.0,71.9,8.0,2.0,6,4,6.9,7.4,0.0,48.1,42.2
FL1332,UK986,2023-04-19,4,Wednesday,0,Vistara,A320,HYD,CCU,1440,13,145,180,147.0,82.0,6.0,7.0,6,5,0.0,0.0,0.0,18.3,48.8
FL1029,6E964,2023-01-01,1,Sunday,1,IndiGo,A321,MAA,AMD,608,21,73,220,206.0,93.9,4.0,2.0,6,4,2.5,0.0,0.0,15.0,27.8
FL1401,UK770,2023-09-01,9,Friday,0,Vistara,B737,VTZ,HYD,300,10,45,162,146.0,90.2,6.0,7.0,2,6,3.7,45.4,0.0,60.8,64.7
FL0391,I5561,2023-11-18,11,Saturday,1,AirAsia India,A319,CCU,SXR,891,21,78,144,111.0,77.7,3.0,2.0,5,2,0.0,0.0,0.0,0.0,15.9
FL0139,6E489,2023-03-04,3,Saturday,1,IndiGo,A321,BLR,LKO,1850,5,177,220,171.0,77.8,1.0,9.0,7,3,0.0,0.0,0.0,7.8,63.8
FL0997,6E975,2023-10-20,10,Friday,0,IndiGo,CRJ-900,GOI,ATQ,762,5,78,90,76.0,85.5,8.0,3.0,3,2,0.0,0.0,0.0,40.3,32.7
FL0476,6E261,2023-12-07,12,Thursday,0,IndiGo,ATR72,IXB,HYD,989,10,108,70,51.0,73.3,1.0,3.0,2,6,2.5,8.1,0.0,30.7,11.7
FL0262,6E732,2023-04-22,4,Saturday,1,IndiGo,ATR72,IXB,AMD,1633,9,129,70,50.0,72.5,8.0,4.0,2,4,13.1,0.0,0.0,45.8,32.5
FL1177,SG823,2023-09-01,9,Friday,0,SpiceJet,B787,ATQ,LKO,375,22,47,296,246.0,83.2,6.0,8.0,2,3,3.6,22.2,0.0,37.5,102.4
FL0816,SG740,2023-09-19,9,Tuesday,0,SpiceJet,A321,PNQ,JAI,696,7,78,220,160.0,73.2,8.0,9.0,4,4,8.7,10.9,2.6,42.2,83.9
FL0223,AI201,2023-07-22,7,Saturday,1,Air India,B737,PNQ,BHO,467,5,57,162,139.0,85.9,5.0,10.0,4,2,,0.0,0.2,15.1,69.3
FL0170,AI625,2023-11-27,11,Monday,0,Air India,B787,HYD,BLR,500,16,53,296,255.0,86.2,5.0,3.0,6,7,7.5,0.0,0.0,20.7,39.8
FL0888,6E551,2023-03-19,3,Sunday,1,IndiGo,A320,BOM,GOI,450,9,68,180,158.0,87.8,8.0,1.0,9,3,12.2,0.0,0.0,41.8,36.4
FL1175,UK326,2023-10-18,10,Wednesday,0,Vistara,B777,HYD,ATQ,1058,10,113,342,262.0,76.7,1.0,4.0,6,2,1.7,,0.0,21.2,34.6
FL1308,SG842,2023-03-22,3,Wednesday,0,SpiceJet,A320,HYD,DEL,1253,18,117,180,141.0,78.7,5.0,2.0,6,9,13.9,0.0,0.0,31.8,57.6
FL0996,AI390,2023-02-07,2,Tuesday,0,Air India,B737,BOM,HYD,620,22,80,162,139.0,,1.0,3.0,9,6,0.0,0.0,0.0,0.0,42.4
FL1375,6E855,2023-10-09,10,Monday,0,IndiGo,B777,GOI,JAI,1289,10,123,342,272.0,79.6,4.0,5.0,3,4,,,0.0,14.6,25.9
FL1065,AI245,2023-05-23,5,Tuesday,0,Air India,A319,IXC,MAA,483,21,56,144,105.0,73.2,5.0,2.0,2,6,7.5,9.8,0.0,26.7,68.1
FL1434,6E252,2023-01-12,1,Thursday,0,IndiGo,A321,AMD,BLR,1915,16,152,220,188.0,85.7,5.0,4.0,4,7,0.0,0.0,0.0,10.7,37.9
FL1030,UK943,2023-10-23,10,Monday,0,Vistara,B737,JAI,BLR,1598,11,159,162,150.0,92.9,1.0,4.0,4,7,2.3,0.0,0.0,1.0,25.8
FL0307,6E353,2023-06-25,6,Sunday,1,IndiGo,A319,ATQ,IXB,1942,8,154,144,116.0,80.8,,8.0,2,2,11.3,0.0,0.0,17.7,52.1
FL1309,AI816,2023-07-21,7,Friday,0,Air India,ATR72,VTZ,HYD,300,6,50,70,70.0,100.0,1.0,6.0,2,6,0.0,0.0,0.0,8.8,39.2
FL0685,I5334,2023-09-29,9,Friday,0,AirAsia India,B787,IXC,CCU,1470,22,145,296,201.0,68.0,4.0,6.0,2,5,8.1,55.3,0.0,69.1,72.1
FL1287,AI113,2023-10-12,10,Thursday,0,Air India,A321,MAA,SXR,700,7,77,220,201.0,91.8,1.0,3.0,6,2,11.1,41.3,0.0,56.4,69.5
FL1208,6E175,2023-04-28,4,Friday,0,IndiGo,A320,PAT,CCU,1991,17,166,180,180.0,100.0,2.0,1.0,2,5,3.8,0.0,0.0,6.1,40.9
FL0775,G8800,2023-08-24,8,Thursday,0,GoFirst,B737,JAI,SXR,1105,13,110,162,116.0,71.9,4.0,8.0,4,2,2.2,0.0,10.0,13.7,52.8
FL1310,I5753,2023-06-07,6,Wednesday,0,AirAsia India,A320,IXC,SXR,1354,14,119,180,156.0,87.0,6.0,4.0,2,2,0.0,0.0,0.0,13.8,21.5
FL1426,AI742,2023-04-11,4,Tuesday,0,Air India,B787,ATQ,MAA,799,13,75,296,,75.3,3.0,5.0,2,6,4.8,29.0,0.0,39.0,77.6
FL1314,I5952,2023-05-08,5,Monday,0,AirAsia India,B777,SXR,BOM,561,15,69,342,306.0,,3.0,3.0,2,9,0.0,0.0,0.0,8.5,30.9
FL0932,UK516,2023-03-24,3,Friday,0,Vistara,B737,PNQ,BLR,1443,12,134,162,154.0,95.3,,4.0,4,7,0.0,0.0,0.0,40.3,38.5
FL0614,6E686,2023-01-05,1,Thursday,0,IndiGo,ATR72,DEL,IXB,1436,12,128,70,49.0,,7.0,10.0,9,2,5.8,0.0,3.4,27.5,83.0
FL1274,UK757,2023-06-14,6,Wednesday,0,Vistara,B787,LKO,SXR,907,7,99,296,215.0,72.7,4.0,6.0,3,2,,0.0,0.0,9.5,50.9
FL0876,SG587,2023-01-08,1,Sunday,1,SpiceJet,B777,BOM,COK,1200,20,108,342,316.0,92.6,3.0,1.0,9,4,23.3,0.0,0.0,23.9,48.7
FL0596,6E638,2023-08-09,8,Wednesday,0,IndiGo,B737,IXB,GAU,1033,6,102,162,116.0,71.8,4.0,8.0,2,2,1.4,29.4,0.0,41.4,82.1
FL1325,SG715,2023-07-20,7,Thursday,0,SpiceJet,A321,MAA,JAI,748,21,77,220,148.0,67.5,4.0,6.0,6,4,7.7,0.0,0.0,16.4,57.6
FL1025,6E739,2023-11-30,11,Thursday,0,IndiGo,A319,BHO,IXB,941,7,97,144,120.0,83.7,1.0,9.0,2,2,10.1,15.6,0.0,28.8,76.2
FL1471,I5421,2023-04-13,4,Thursday,0,AirAsia India,B777,BHO,MAA,1202,6,108,342,307.0,90.0,2.0,5.0,2,6,5.8,0.0,0.0,17.7,30.7
FL0551,SG213,2023-08-12,8,Saturday,1,SpiceJet,A319,PNQ,DEL,1200,13,115,144,114.0,79.4,8.0,7.0,4,9,0.0,0.0,0.0,24.7,85.3
FL1145,UK991,2023-05-13,5,Saturday,1,Vistara,A321,ATQ,DEL,380,6,60,220,137.0,62.3,6.0,2.0,2,9,9.4,0.5,0.0,21.7,9.1
FL0826,6E343,2023-07-02,7,Sunday,1,IndiGo,B737,BOM,GOI,450,7,63,162,129.0,80.0,6.0,8.0,9,3,18.9,0.0,0.0,36.4,64.5
FL0019,6E369,2023-09-15,9,Friday,0,IndiGo,A320,CCU,ATQ,306,15,42,180,139.0,77.5,5.0,3.0,5,2,2.8,0.0,0.0,9.2,26.1
FL1312,G8456,2023-02-28,2,Tuesday,0,GoFirst,A320,VTZ,ATQ,1119,20,113,180,113.0,62.8,4.0,4.0,2,2,18.5,0.0,0.0,20.0,38.1
FL0985,UK180,2023-10-02,10,Monday,0,Vistara,CRJ-900,MAA,AMD,929,17,87,90,81.0,90.0,1.0,3.0,6,4,8.5,4.0,0.0,18.0,20.2
FL0651,AI861,2023-07-09,7,Sunday,1,Air India,B737,VTZ,GAU,1136,15,130,162,116.0,72.0,10.0,8.0,2,2,3.5,23.2,3.4,59.5,100.5
FL0009,6E266,2023-05-02,5,Tuesday,0,IndiGo,ATR72,HYD,BHO,869,9,92,70,51.0,74.2,6.0,4.0,6,2,10.8,0.0,0.0,32.4,18.2
FL0638,G8265,2023-02-08,2,Wednesday,0,GoFirst,B737,HYD,SXR,1682,12,145,162,136.0,84.2,6.0,2.0,6,2,1.3,0.0,0.0,17.2,39.6
FL0570,AI885,2023-08-21,8,Monday,0,Air India,ATR72,BOM,AMD,530,14,71,70,43.0,62.0,3.0,8.0,9,4,5.4,0.0,0.0,12.8,59.2
FL1489,AI292,2023-07-29,7,Saturday,1,Air India,A320,IXC,VTZ,499,18,69,180,146.0,81.2,4.0,7.0,2,2,10.7,,0.0,7.3,68.5
FL1190,UK197,2023-06-01,6,Thursday,0,Vistara,B737,PNQ,BLR,1888,18,161,162,,73.7,,8.0,4,7,11.8,0.0,0.0,20.3,104.4
FL0750,SG138,2023-06-14,6,Wednesday,0,SpiceJet,B737,SXR,IXB,1468,15,134,162,128.0,79.4,4.0,4.0,2,2,5.0,0.0,0.0,3.7,32.3
FL0387,6E568,2023-05-22,5,Monday,0,IndiGo,ATR72,PAT,BHO,1502,14,125,70,56.0,81.0,2.0,1.0,2,2,0.0,9.4,0.0,23.4,23.1
FL0878,UK142,2023-12-21,12,Thursday,0,Vistara,B737,IXC,PAT,1689,20,172,162,158.0,97.9,2.0,6.0,2,2,13.6,9.3,0.0,38.3,81.6
FL0326,UK872,2023-01-04,1,Wednesday,0,Vistara,B737,JAI,IXC,1136,9,111,162,162.0,100.0,8.0,5.0,4,2,5.7,25.0,0.0,69.6,53.1
FL1496,AI657,2023-02-03,2,Friday,0,Air India,CRJ-900,BHO,HYD,1316,13,144,90,64.0,72.0,2.0,2.0,2,6,,0.0,0.0,3.0,44.6
FL1318,G8329,2023-07-28,7,Friday,0,GoFirst,B777,GAU,ATQ,485,15,68,342,254.0,74.5,9.0,6.0,2,2,0.4,0.0,0.0,40.5,65.2
FL0939,AI826,2023-08-14,8,Monday,0,Air India,A320,LKO,CCU,1627,14,149,180,130.0,72.4,7.0,7.0,3,5,4.3,0.0,0.0,26.8,80.7
FL0147,AI493,2023-08-25,8,Friday,0,Air India,A320,BHO,AMD,1235,14,108,180,148.0,82.6,7.0,8.0,2,4,0.0,0.0,0.0,11.1,46.9
FL1403,SG828,2023-12-31,12,Sunday,1,SpiceJet,A320,GAU,MAA,389,13,63,180,154.0,85.8,1.0,2.0,2,6,5.9,3.8,0.0,18.0,35.7
FL0422,SG967,2023-02-16,2,Thursday,0,SpiceJet,A320,VTZ,GOI,1895,7,155,180,129.0,72.1,5.0,1.0,2,3,7.8,0.0,4.1,20.1,53.5
FL0087,SG217,2023-10-07,10,Saturday,1,SpiceJet,CRJ-900,LKO,CCU,1540,7,149,90,73.0,81.6,3.0,2.0,3,5,2.4,0.0,0.0,8.6,49.2
FL0232,I5850,2023-08-28,8,Monday,0,AirAsia India,A320,DEL,PAT,1000,22,104,180,147.0,81.9,5.0,8.0,9,2,3.8,0.0,0.0,7.8,58.3
FL0313,SG161,2023-12-31,12,Sunday,1,SpiceJet,A320,BOM,IXC,1005,8,114,180,161.0,89.6,3.0,,9,2,18.3,0.0,0.0,17.2,45.0
FL1432,UK285,2023-11-07,11,Tuesday,0,Vistara,B777,MAA,COK,660,6,68,342,,68.6,10.0,5.0,6,4,12.4,,0.0,47.8,48.9
FL1122,6E171,2023-05-28,5,Sunday,1,IndiGo,A321,IXC,MAA,1877,17,181,220,178.0,81.2,4.0,9.0,2,6,11.9,5.4,0.0,23.8,78.5
FL1427,6E623,2023-02-13,2,Monday,0,IndiGo,B737,DEL,BLR,1740,11,149,162,118.0,73.3,1.0,2.0,9,7,0.0,0.0,0.0,1.6,16.9
FL0601,6E629,2023-03-17,3,Friday,0,IndiGo,B737,HYD,BHO,825,14,93,162,128.0,79.2,4.0,9.0,6,2,0.9,0.0,0.0,3.0,42.0
FL0400,UK311,2023-05-05,5,Friday,0,Vistara,B777,BHO,CCU,1561,7,164,342,290.0,85.1,2.0,6.0,2,5,6.0,9.9,0.0,16.9,45.2
FL1013,UK957,2023-11-15,11,Wednesday,0,Vistara,A319,JAI,BOM,960,10,99,144,127.0,,1.0,2.0,4,9,0.0,,1.6,16.8,20.7
FL0894,G8937,2023-11-08,11,Wednesday,0,GoFirst,A321,BLR,IXB,762,13,74,220,177.0,80.6,2.0,4.0,7,2,8.1,,0.0,19.0,32.8
FL0043,6E423,2023-11-03,11,Friday,0,IndiGo,B777,AMD,BHO,568,7,62,342,292.0,85.4,4.0,2.0,4,2,11.6,0.0,0.0,23.5,39.6
FL0100,S5863,2023-05-09,5,Tuesday,0,StarAir,A321,IXB,LKO,1269,6,116,220,174.0,79.3,9.0,3.0,2,3,3.4,0.0,0.0,29.5,51.0
FL1001,UK338,2023-09-16,9,Saturday,1,Vistara,ATR72,JAI,COK,1518,21,143,70,64.0,92.4,4.0,5.0,4,4,0.2,0.0,0.0,9.7,46.0
FL0722,G8303,2023-04-29,4,Saturday,1,GoFirst,A320,GAU,SXR,550,8,58,180,180.0,100.0,3.0,6.0,2,2,15.5,0.0,0.0,17.2,50.0
FL1072,6E954,2023-02-08,2,Wednesday,0,IndiGo,A320,LKO,BLR,1850,7,180,180,135.0,75.5,5.0,7.0,3,7,,0.0,0.0,9.9,76.6
FL0489,6E150,2023-10-17,10,Tuesday,0,IndiGo,A321,GAU,AMD,1652,21,157,220,163.0,74.3,,4.0,2,4,5.7,30.1,0.0,36.6,32.9
FL1329,AI122,2023-01-04,1,Wednesday,0,Air India,ATR72,PAT,GOI,1969,19,168,70,63.0,91.1,4.0,4.0,2,3,6.6,0.0,0.0,8.0,48.0
FL0107,UK175,2023-09-18,9,Monday,0,Vistara,ATR72,AMD,SXR,533,21,73,70,63.0,90.1,6.0,9.0,4,2,4.2,0.0,0.0,16.4,68.8
FL0274,AI482,2023-10-31,10,Tuesday,0,Air India,A321,VTZ,HYD,300,22,55,220,185.0,84.5,5.0,1.0,2,6,3.8,25.1,0.0,35.5,54.2
FL0303,6E367,2023-05-15,5,Monday,0,IndiGo,B737,AMD,LKO,918,19,90,162,122.0,,2.0,1.0,4,3,3.1,0.0,0.0,9.3,38.3
FL0192,UK612,2023-06-09,6,Friday,0,Vistara,A320,BHO,CCU,564,10,66,180,151.0,84.1,5.0,,2,5,0.0,0.0,0.0,3.2,45.1
